/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/models/lora.py:208: FutureWarning: `LoRALinearLayer` is deprecated and will be removed in version 1.0.0. Use of `LoRALinearLayer` is deprecated. Please switch to PEFT backend by installing PEFT: `pip install peft`.
  deprecate("LoRALinearLayer", "1.0.0", deprecation_message)
Successfully loaded weights from checkpoint /hy-tmp/models/IP-Adapter/sdxl_models/ip-adapter-plus_sdxl_vit-h.bin
len train_dataset:  2125
/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/configuration_utils.py:140: FutureWarning: Accessing config attribute `num_train_timesteps` directly via 'DDPMScheduler' object attribute is deprecated. Please access 'num_train_timesteps' over 'DDPMScheduler's config object instead, e.g. 'scheduler.config.num_train_timesteps'.
  deprecate("direct config name access", "1.0.0", deprecation_message, standard_warn=False)
Epoch 15, global_step 8045, time: 0.453563567250967s, step_loss: 0.25487345457077026
Epoch 15, global_step 8046, time: 0.45615484565496445s, step_loss: 0.3314117193222046
Epoch 15, global_step 8047, time: 0.44582707807421684s, step_loss: 0.30661898851394653
Epoch 15, global_step 8048, time: 0.444287933409214s, step_loss: 0.05416516587138176
Epoch 15, global_step 8049, time: 0.45057421177625656s, step_loss: 0.004218223970383406
Epoch 15, global_step 8050, time: 0.45606914907693863s, step_loss: 0.14001840353012085
Epoch 15, global_step 8051, time: 0.447748776525259s, step_loss: 0.02509232982993126
Epoch 15, global_step 8052, time: 0.4614594019949436s, step_loss: 0.006051533855497837
Epoch 15, global_step 8053, time: 0.4550757519900799s, step_loss: 0.17833130061626434
Epoch 15, global_step 8054, time: 0.45146577805280685s, step_loss: 0.29113930463790894
Epoch 15, global_step 8055, time: 0.4554371312260628s, step_loss: 0.026441428810358047
Epoch 15, global_step 8056, time: 0.45132873207330704s, step_loss: 0.09247083961963654
Epoch 15, global_step 8057, time: 0.45815468579530716s, step_loss: 0.05873962491750717
Epoch 15, global_step 8058, time: 0.45128510519862175s, step_loss: 0.004030614625662565
Epoch 15, global_step 8059, time: 0.44967420771718025s, step_loss: 0.023179873824119568
Epoch 15, global_step 8060, time: 0.44606172665953636s, step_loss: 0.017107916995882988
Epoch 15, global_step 8061, time: 0.45876168087124825s, step_loss: 0.01659989356994629
Epoch 15, global_step 8062, time: 0.4735347740352154s, step_loss: 0.0073501719161868095
Epoch 15, global_step 8063, time: 0.44529449939727783s, step_loss: 0.19528959691524506
Epoch 15, global_step 8064, time: 0.45991960540413857s, step_loss: 0.15105727314949036
Epoch 15, global_step 8065, time: 0.460571076720953s, step_loss: 0.15001904964447021
Epoch 15, global_step 8066, time: 0.453734178096056s, step_loss: 0.01647387444972992
Epoch 15, global_step 8067, time: 0.44985342770814896s, step_loss: 0.0031616867054253817
Epoch 15, global_step 8068, time: 0.46669505909085274s, step_loss: 0.010809332132339478
Epoch 15, global_step 8069, time: 0.4618985205888748s, step_loss: 0.252834677696228
Epoch 15, global_step 8070, time: 0.45942698791623116s, step_loss: 0.0971560850739479
Epoch 15, global_step 8071, time: 0.45834968239068985s, step_loss: 0.1293577253818512
Epoch 15, global_step 8072, time: 0.46487413719296455s, step_loss: 0.24595358967781067
Epoch 15, global_step 8073, time: 0.45775148645043373s, step_loss: 0.2058083713054657
Epoch 15, global_step 8074, time: 0.45481962338089943s, step_loss: 0.10889148712158203
Epoch 15, global_step 8075, time: 0.4538612626492977s, step_loss: 0.11786285042762756
Epoch 15, global_step 8076, time: 0.4536299891769886s, step_loss: 0.13771039247512817
Epoch 15, global_step 8077, time: 0.44740085303783417s, step_loss: 0.015640705823898315
Epoch 15, global_step 8078, time: 0.4531080164015293s, step_loss: 0.19753991067409515
Epoch 15, global_step 8079, time: 0.4483470469713211s, step_loss: 0.17358306050300598
Epoch 15, global_step 8080, time: 0.4591344743967056s, step_loss: 0.004153587855398655
Epoch 15, global_step 8081, time: 0.4584849290549755s, step_loss: 0.019971583038568497
Epoch 15, global_step 8082, time: 0.44780565798282623s, step_loss: 0.008454839698970318
Epoch 15, global_step 8083, time: 0.45967406406998634s, step_loss: 0.04268603026866913
Epoch 15, global_step 8084, time: 0.4544430188834667s, step_loss: 0.008172474801540375
Epoch 15, global_step 8085, time: 0.46094221249222755s, step_loss: 0.13322843611240387
Epoch 15, global_step 8086, time: 0.4582795202732086s, step_loss: 0.008490627631545067
Epoch 15, global_step 8087, time: 0.4507026672363281s, step_loss: 0.2031411975622177
Epoch 15, global_step 8088, time: 0.45664410293102264s, step_loss: 0.23383724689483643
Epoch 15, global_step 8089, time: 0.4494127929210663s, step_loss: 0.01830972731113434
Epoch 15, global_step 8090, time: 0.44745005294680595s, step_loss: 0.0040154289454221725
Epoch 15, global_step 8091, time: 0.4482065327465534s, step_loss: 0.18437638878822327
Epoch 15, global_step 8092, time: 0.4570450149476528s, step_loss: 0.26992690563201904
Epoch 15, global_step 8093, time: 0.4425276480615139s, step_loss: 0.3019200563430786
Epoch 15, global_step 8094, time: 0.4490189701318741s, step_loss: 0.24733717739582062
Epoch 15, global_step 8095, time: 0.452499695122242s, step_loss: 0.11944473534822464
Epoch 15, global_step 8096, time: 0.4467044770717621s, step_loss: 0.22819143533706665
Epoch 15, global_step 8097, time: 0.4558114781975746s, step_loss: 0.2358502596616745
Epoch 15, global_step 8098, time: 0.4509498402476311s, step_loss: 0.012389968149363995
Epoch 15, global_step 8099, time: 0.44707153365015984s, step_loss: 0.17557643353939056
Epoch 15, global_step 8100, time: 0.4455084167420864s, step_loss: 0.324047327041626
Epoch 15, global_step 8101, time: 0.4569657891988754s, step_loss: 0.12875184416770935
Epoch 15, global_step 8102, time: 0.4480239823460579s, step_loss: 0.05581497773528099
Epoch 15, global_step 8103, time: 0.4469883590936661s, step_loss: 0.23202961683273315
Epoch 15, global_step 8104, time: 0.45829271525144577s, step_loss: 0.004080347251147032
Epoch 15, global_step 8105, time: 0.4563668295741081s, step_loss: 0.09326408803462982
Epoch 15, global_step 8106, time: 0.46414460614323616s, step_loss: 0.2995901107788086
Epoch 15, global_step 8107, time: 0.4511439725756645s, step_loss: 0.01119651086628437
Epoch 15, global_step 8108, time: 0.6219697147607803s, step_loss: 0.3066709041595459
Epoch 15, global_step 8109, time: 0.45629000291228294s, step_loss: 0.04830916225910187
Epoch 15, global_step 8110, time: 0.44952381402254105s, step_loss: 0.2371193766593933
Epoch 15, global_step 8111, time: 0.445467721670866s, step_loss: 0.2179296612739563
Epoch 15, global_step 8112, time: 0.451294369995594s, step_loss: 0.022235872223973274
Epoch 15, global_step 8113, time: 0.45514409244060516s, step_loss: 0.006716744042932987
Epoch 15, global_step 8114, time: 0.4485682211816311s, step_loss: 0.006189410109072924
Epoch 15, global_step 8115, time: 0.45462485030293465s, step_loss: 0.3062289357185364
Epoch 15, global_step 8116, time: 0.45204850286245346s, step_loss: 0.003826866392046213
Epoch 15, global_step 8117, time: 0.4595573805272579s, step_loss: 0.07032695412635803
Epoch 15, global_step 8118, time: 0.45432963594794273s, step_loss: 0.036985963582992554
Epoch 15, global_step 8119, time: 0.4591844528913498s, step_loss: 0.018208980560302734
Epoch 15, global_step 8120, time: 0.44889717921614647s, step_loss: 0.0028928318060934544
Epoch 15, global_step 8121, time: 0.4536098875105381s, step_loss: 0.2537752687931061
Epoch 15, global_step 8122, time: 0.45089782401919365s, step_loss: 0.23961779475212097
Epoch 15, global_step 8123, time: 0.4610641598701477s, step_loss: 0.12550508975982666
Epoch 15, global_step 8124, time: 0.4557576850056648s, step_loss: 0.21191903948783875
Epoch 15, global_step 8125, time: 0.44796935096383095s, step_loss: 0.19195124506950378
Epoch 15, global_step 8126, time: 0.4512026943266392s, step_loss: 0.018734542652964592
Epoch 15, global_step 8127, time: 0.4637772738933563s, step_loss: 0.012690218165516853
Epoch 15, global_step 8128, time: 0.45514196529984474s, step_loss: 0.2933060824871063
Epoch 15, global_step 8129, time: 0.44817884638905525s, step_loss: 0.01882275752723217
Epoch 15, global_step 8130, time: 0.4585992395877838s, step_loss: 0.016505733132362366
Epoch 15, global_step 8131, time: 0.45291927084326744s, step_loss: 0.06286299228668213
Epoch 15, global_step 8132, time: 0.4446875788271427s, step_loss: 0.12644271552562714
Epoch 15, global_step 8133, time: 0.46080905199050903s, step_loss: 0.08123226463794708
Epoch 15, global_step 8134, time: 0.45089924708008766s, step_loss: 0.1198616623878479
Epoch 15, global_step 8135, time: 0.4579540342092514s, step_loss: 0.022827275097370148
Epoch 15, global_step 8136, time: 0.4635827951133251s, step_loss: 0.014912620186805725
Epoch 15, global_step 8137, time: 0.4564926326274872s, step_loss: 0.30444493889808655
Epoch 15, global_step 8138, time: 0.45731235295534134s, step_loss: 0.26264944672584534
Epoch 15, global_step 8139, time: 0.4566738232970238s, step_loss: 0.16694551706314087
Epoch 15, global_step 8140, time: 0.45696156844496727s, step_loss: 0.050667889416217804
Epoch 15, global_step 8141, time: 0.46235858649015427s, step_loss: 0.2765715718269348
Epoch 15, global_step 8142, time: 0.45571397989988327s, step_loss: 0.15756221115589142
Epoch 15, global_step 8143, time: 0.457389272749424s, step_loss: 0.05547194182872772
Epoch 15, global_step 8144, time: 0.4525143913924694s, step_loss: 0.24359825253486633
Epoch 15, global_step 8145, time: 0.4564242474734783s, step_loss: 0.08606251329183578
Epoch 15, global_step 8146, time: 0.44872063025832176s, step_loss: 0.23387891054153442
Epoch 15, global_step 8147, time: 0.4492260739207268s, step_loss: 0.06363023817539215
Epoch 15, global_step 8148, time: 0.4488252252340317s, step_loss: 0.019252706319093704
Epoch 15, global_step 8149, time: 0.45506342500448227s, step_loss: 0.022684279829263687
Epoch 15, global_step 8150, time: 0.45071885734796524s, step_loss: 0.0033558530267328024
Epoch 15, global_step 8151, time: 0.45575110241770744s, step_loss: 0.005305803846567869
Epoch 15, global_step 8152, time: 0.448498647660017s, step_loss: 0.15263324975967407
Epoch 15, global_step 8153, time: 0.46113121509552s, step_loss: 0.01932585798203945
Epoch 15, global_step 8154, time: 0.4583987258374691s, step_loss: 0.051121946424245834
Epoch 15, global_step 8155, time: 0.4581613317131996s, step_loss: 0.00311301345936954
Epoch 15, global_step 8156, time: 0.4471365809440613s, step_loss: 0.010561413131654263
Epoch 15, global_step 8157, time: 0.4474845491349697s, step_loss: 0.0052329907193779945
Epoch 15, global_step 8158, time: 0.4583071693778038s, step_loss: 0.2479819804430008
Epoch 15, global_step 8159, time: 0.4642774984240532s, step_loss: 0.31308692693710327
Epoch 15, global_step 8160, time: 0.45299404114484787s, step_loss: 0.04021207243204117
Epoch 15, global_step 8161, time: 0.46119533106684685s, step_loss: 0.14398053288459778
Epoch 15, global_step 8162, time: 0.460905771702528s, step_loss: 0.033407047390937805
Epoch 15, global_step 8163, time: 0.45762841776013374s, step_loss: 0.22705307602882385
Epoch 15, global_step 8164, time: 0.47604578733444214s, step_loss: 0.0060709877870976925
Epoch 15, global_step 8165, time: 0.45914625003933907s, step_loss: 0.041234903037548065
Epoch 15, global_step 8166, time: 0.4592459686100483s, step_loss: 0.2835153639316559
Epoch 15, global_step 8167, time: 0.45607050135731697s, step_loss: 0.008619200438261032
Epoch 15, global_step 8168, time: 0.4660072885453701s, step_loss: 0.3088536858558655
Epoch 15, global_step 8169, time: 0.45746414735913277s, step_loss: 0.11823684722185135
Epoch 15, global_step 8170, time: 0.47074388712644577s, step_loss: 0.1619713306427002
Epoch 15, global_step 8171, time: 0.460333738476038s, step_loss: 0.010733240284025669
Epoch 15, global_step 8172, time: 0.4685400575399399s, step_loss: 0.2720465660095215
Epoch 15, global_step 8173, time: 0.46847783401608467s, step_loss: 0.322488933801651
Epoch 15, global_step 8174, time: 0.47006726637482643s, step_loss: 0.007214579731225967
Epoch 15, global_step 8175, time: 0.4953194186091423s, step_loss: 0.2858763337135315
Epoch 15, global_step 8176, time: 0.44750045239925385s, step_loss: 0.009570205584168434
Epoch 15, global_step 8177, time: 0.4478836916387081s, step_loss: 0.2711929678916931
Epoch 15, global_step 8178, time: 0.4601132981479168s, step_loss: 0.048461541533470154
Epoch 15, global_step 8179, time: 0.46681593358516693s, step_loss: 0.0035168686881661415
Epoch 15, global_step 8180, time: 0.46306537091732025s, step_loss: 0.006247338373214006
Epoch 15, global_step 8181, time: 0.4568905718624592s, step_loss: 0.2368464469909668
Epoch 15, global_step 8182, time: 0.46051113307476044s, step_loss: 0.20338058471679688
Epoch 15, global_step 8183, time: 0.46078258007764816s, step_loss: 0.07093067467212677
Epoch 15, global_step 8184, time: 0.4605085067451s, step_loss: 0.0043418072164058685
Epoch 15, global_step 8185, time: 0.47709957137703896s, step_loss: 0.15368981659412384
Epoch 15, global_step 8186, time: 0.4525467976927757s, step_loss: 0.1604233980178833
Epoch 15, global_step 8187, time: 0.4608001969754696s, step_loss: 0.13261649012565613
Epoch 15, global_step 8188, time: 0.4629327170550823s, step_loss: 0.2861812114715576
Epoch 15, global_step 8189, time: 0.46089931577444077s, step_loss: 0.14692887663841248
Epoch 15, global_step 8190, time: 0.458474051207304s, step_loss: 0.06363119184970856
Epoch 15, global_step 8191, time: 0.46206820011138916s, step_loss: 0.28102192282676697
Epoch 15, global_step 8192, time: 0.46532371267676353s, step_loss: 0.2936386466026306
Epoch 15, global_step 8193, time: 0.45788970962166786s, step_loss: 0.036083705723285675
Epoch 15, global_step 8194, time: 0.46357593685388565s, step_loss: 0.09522837400436401
Epoch 15, global_step 8195, time: 0.46826476976275444s, step_loss: 0.06503213196992874
Epoch 15, global_step 8196, time: 0.4678392559289932s, step_loss: 0.02099355310201645
Epoch 15, global_step 8197, time: 0.4630613811314106s, step_loss: 0.23302826285362244
Epoch 15, global_step 8198, time: 0.4660414755344391s, step_loss: 0.31094828248023987
Epoch 15, global_step 8199, time: 0.461175300180912s, step_loss: 0.008084777742624283
Epoch 15, global_step 8200, time: 0.46097923442721367s, step_loss: 0.18642103672027588
Epoch 15, global_step 8201, time: 0.4667530283331871s, step_loss: 0.0484185516834259
Epoch 15, global_step 8202, time: 0.46460969746112823s, step_loss: 0.1060672402381897
Epoch 15, global_step 8203, time: 0.4692850820720196s, step_loss: 0.044072769582271576
Epoch 15, global_step 8204, time: 0.4571695029735565s, step_loss: 0.23179978132247925
Epoch 15, global_step 8205, time: 0.46213625743985176s, step_loss: 0.1688222587108612
Epoch 15, global_step 8206, time: 0.4617666006088257s, step_loss: 0.09702008962631226
Epoch 15, global_step 8207, time: 0.45725220814347267s, step_loss: 0.1395445168018341
Epoch 15, global_step 8208, time: 0.4592272490262985s, step_loss: 0.26083680987358093
Epoch 15, global_step 8209, time: 0.47077497467398643s, step_loss: 0.2909182906150818
Epoch 15, global_step 8210, time: 0.4642239585518837s, step_loss: 0.040692612528800964
Epoch 15, global_step 8211, time: 0.4500471279025078s, step_loss: 0.014769477769732475
Epoch 15, global_step 8212, time: 0.45911650359630585s, step_loss: 0.10120599716901779
Epoch 15, global_step 8213, time: 0.4730066992342472s, step_loss: 0.14642402529716492
Epoch 15, global_step 8214, time: 0.46312835440039635s, step_loss: 0.07375819236040115
Epoch 15, global_step 8215, time: 0.4586530961096287s, step_loss: 0.3175622820854187
Epoch 15, global_step 8216, time: 0.47677283734083176s, step_loss: 0.026661526411771774
Epoch 15, global_step 8217, time: 0.4822653941810131s, step_loss: 0.0330987386405468
Epoch 15, global_step 8218, time: 0.460235420614481s, step_loss: 0.16789919137954712
Epoch 15, global_step 8219, time: 0.45844247937202454s, step_loss: 0.2930070161819458
Epoch 15, global_step 8220, time: 0.46360453963279724s, step_loss: 0.16696743667125702
Epoch 15, global_step 8221, time: 0.46029334142804146s, step_loss: 0.3158402442932129
Epoch 15, global_step 8222, time: 0.4576609209179878s, step_loss: 0.0034563420340418816
Epoch 15, global_step 8223, time: 0.46090705320239067s, step_loss: 0.1495659500360489
Epoch 15, global_step 8224, time: 0.45761337131261826s, step_loss: 0.004204900935292244
Epoch 15, global_step 8225, time: 0.45828546583652496s, step_loss: 0.2296842336654663
Epoch 15, global_step 8226, time: 0.4548984058201313s, step_loss: 0.31110572814941406
Epoch 15, global_step 8227, time: 0.4515557661652565s, step_loss: 0.05457288399338722
Epoch 15, global_step 8228, time: 0.4594821371138096s, step_loss: 0.01779211312532425
Epoch 15, global_step 8229, time: 0.4657863453030586s, step_loss: 0.26020514965057373
Epoch 15, global_step 8230, time: 0.4643505848944187s, step_loss: 0.016124514862895012
Epoch 15, global_step 8231, time: 0.4505655951797962s, step_loss: 0.012163051404058933
Epoch 15, global_step 8232, time: 0.45911717787384987s, step_loss: 0.059637993574142456
Epoch 15, global_step 8233, time: 0.4610076956450939s, step_loss: 0.08014339208602905
Epoch 15, global_step 8234, time: 0.4598629102110863s, step_loss: 0.12833671271800995
Epoch 15, global_step 8235, time: 0.46005723252892494s, step_loss: 0.08633803576231003
Epoch 15, global_step 8236, time: 0.45700399577617645s, step_loss: 0.20231154561042786
Epoch 15, global_step 8237, time: 0.45534445345401764s, step_loss: 0.287382036447525
Epoch 15, global_step 8238, time: 0.463075153529644s, step_loss: 0.26194989681243896
Epoch 15, global_step 8239, time: 0.4524857811629772s, step_loss: 0.30465787649154663
Epoch 15, global_step 8240, time: 0.4543147496879101s, step_loss: 0.12974965572357178
Epoch 15, global_step 8241, time: 0.460752684623003s, step_loss: 0.11295796930789948
